=== GL 226-001 non-BTB entries (TGL < 2026-01-01) ===
VOUCHER|TGL|KET|K|D|NET
210510124040001|04/01/2024 00:00:00|TK.6303CO-171123 INV.5002858 - (5002858)  Hutang Dagang |0.000000|257591628.000000|-257591628.000000
200410124040062|04/02/2024 00:00:00|MULIA JAYA (1391) - (1391)  Hutang Dagang |0.000000|237500.000000|-237500.000000
200410124040062|04/02/2024 00:00:00|MULIA JAYA (438) - (438)  Hutang Dagang |0.000000|367500.000000|-367500.000000
200410124040062|04/02/2024 00:00:00|MULIA JAYA (911) - (911)  Hutang Dagang |0.000000|480000.000000|-480000.000000
200410124040062|04/02/2024 00:00:00|MULIA JAYA (7730) - (7730)  Hutang Dagang |0.000000|375000.000000|-375000.000000
200410124040062|04/02/2024 00:00:00|MULIA JAYA (3941) - (3941)  Hutang Dagang |0.000000|4984000.000000|-4984000.000000
200410124040066|04/02/2024 00:00:00|NUGROHO TEKNIK (020/IV/2024) - (020/IV/2024)  Hutang Dagang |0.000000|24055000.000000|-24055000.000000
200410124040023|04/03/2024 00:00:00|NUGROHO TEKNIK (021/IV/2024) - (021/IV/2024)  Hutang Dagang |0.000000|5900000.000000|-5900000.000000
200410124040025|04/03/2024 00:00:00|TK.008-021123 INV.5002859 - (5002859)  Hutang Dagang |0.000000|392592140.500000|-392592140.500000
200410124040071|04/16/2024 00:00:00|POLARIN (PX/2024/04/038) - (PX/2024/04/038)  Hutang Dagang |0.000000|14985000.890000|-14985000.890000
200410124040086|04/16/2024 00:00:00|NUGROHO TEKNIK (022/IV/2024) - (022/IV/2024)  Hutang Dagang |0.000000|11850000.000000|-11850000.000000
200410124040087|04/17/2024 00:00:00|TK.F305-310823 INV.5000803 - (5000803)  Hutang Dagang |0.000000|2866914000.000000|-2866914000.000000
200410124040093|04/18/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S05.2403037) - (3S05.240 Hutang Dagang |0.000000|45333288.000000|-45333288.000000
200410124040092|04/18/2024 00:00:00|THERMO ASRI MANDIRI (054/FK-TAM/III/2024) - (054/F Hutang Dagang |0.000000|10700000.000000|-10700000.000000
200410124040099|04/18/2024 00:00:00|LESTARI MACHINERY (07/III/2024-F) - (07/III/2024-F Hutang Dagang |0.000000|7250000.000000|-7250000.000000
200410124040101|04/18/2024 00:00:00|AMARI INTI ROYAL (AIR924030036) - (AIR924030036)  Hutang Dagang |0.000000|15451200.000000|-15451200.000000
200410124040102|04/18/2024 00:00:00|AMARI INTI ROYAL (AIR924030038) - (AIR924030038)  Hutang Dagang |0.000000|14252400.000000|-14252400.000000
200410124040104|04/18/2024 00:00:00|MULIA JAYA (7596) - (7596)  Hutang Dagang |0.000000|3458000.000000|-3458000.000000
200410124040100|04/18/2024 00:00:00|MULIA JAYA (9731) - (9731)  Hutang Dagang |0.000000|3864400.000000|-3864400.000000
200410124040103|04/18/2024 00:00:00|MULIA JAYA (9393) - (9393)  Hutang Dagang |0.000000|8220000.000000|-8220000.000000
200410124040103|04/18/2024 00:00:00|MULIA JAYA (224) - (224)  Hutang Dagang |0.000000|1475000.000000|-1475000.000000
200410124040098|04/18/2024 00:00:00|H-TECH (12120) - (12120)  Hutang Dagang |0.000000|17767000.000000|-17767000.000000
200410124040125|04/30/2024 00:00:00|NUGROHO TEKNIK (024/IV/2024) - (024/IV/2024)  Hutang Dagang |0.000000|12760000.000000|-12760000.000000
200410124040122|04/30/2024 00:00:00|MULIA JAYA (843) - (843)  Hutang Dagang |0.000000|522000.000000|-522000.000000
200410124040122|04/30/2024 00:00:00|MULIA JAYA (394) - (394)  Hutang Dagang |0.000000|853000.000000|-853000.000000
200410124040122|04/30/2024 00:00:00|MULIA JAYA (797) - (797)  Hutang Dagang |0.000000|3675000.120000|-3675000.120000
200410124040122|04/30/2024 00:00:00|MULIA JAYA (1729) - (1729)  Hutang Dagang |0.000000|785000.000000|-785000.000000
200410124040123|04/30/2024 00:00:00|MULIA JAYA (971) - (971)  Hutang Dagang |0.000000|4780000.000000|-4780000.000000
200410124050099|05/02/2024 00:00:00|TK.G307-280823 INV.5000861 - (5000861)  Hutang Dagang |0.000000|2479038000.000000|-2479038000.000000
200410124050076|05/08/2024 00:00:00|NUGROHO TEKNIK (026/V/2024) - (026/V/2024)  Hutang Dagang |0.000000|25010000.000000|-25010000.000000
200410124050069|05/08/2024 00:00:00|H-TECH (12266) - (12266)  Hutang Dagang |0.000000|16800000.000000|-16800000.000000
200410124050070|05/08/2024 00:00:00|MULIA JAYA (834) - (834)  Hutang Dagang |0.000000|4194000.000000|-4194000.000000
200410124050083|05/16/2024 00:00:00|MULIA JAYA (3967) - (3967)  Hutang Dagang |0.000000|8227000.000000|-8227000.000000
200410124050088|05/16/2024 00:00:00|NUGROHO TEKNIK (027/V/2024 - (027/V/2024)  Hutang Dagang |0.000000|9255000.000000|-9255000.000000
200410124050083|05/16/2024 00:00:00|MULIA JAYA (74) - (74)  Hutang Dagang |0.000000|2780000.000000|-2780000.000000
200410124050089|05/16/2024 00:00:00|MULIA JAYA (999) - (999)  Hutang Dagang |0.000000|4780000.000000|-4780000.000000
200410124050100|05/16/2024 00:00:00|TK.A401-130224, TK.C401-130224 INV.5000862,863 - ( Hutang Dagang |0.000000|1830215000.000000|-1830215000.000000
200410124050092|05/16/2024 00:00:00|AMARI INTI ROYAL (AIR924050067) - (AIR924050067)  Hutang Dagang |0.000000|21245400.000000|-21245400.000000
200410124050078|05/16/2024 00:00:00|MITRA MAJU COOL (MMC115812024) - (MMC115812024)  Hutang Dagang |0.000000|12000000.000000|-12000000.000000
200410124050077|05/16/2024 00:00:00|POLARIN XININDO (PX/2024/05/173) - (PX/2024/05/173 Hutang Dagang |0.000000|24975000.670000|-24975000.670000
200410124050084|05/16/2024 00:00:00|PEMBELIAN BRACKET (TAM/81/03/2024) - (TAM/81/03/20 Hutang Dagang |0.000000|13748000.000000|-13748000.000000
200410124050084|05/16/2024 00:00:00|PEMBELIAN BRACKET (TAM/82/03/2024) - (TAM/82/03/20 Hutang Dagang |0.000000|8113000.000000|-8113000.000000
200410124050100|05/16/2024 00:00:00|TK.G306-280823 INV.5000890 - (5000890)  Hutang Dagang |0.000000|2497974000.000000|-2497974000.000000
200410124050094|05/16/2024 00:00:00|H-TECH (12342) - (12342)  Hutang Dagang |0.000000|4200000.000000|-4200000.000000
200410124050129|05/27/2024 00:00:00|NUGROHO TEKNIK 028.V/2024 - (028/V/2024)  Hutang Dagang |0.000000|9955000.000000|-9955000.000000
200410124050152|05/30/2024 00:00:00|MULIA JAYA 667 - (667)  Hutang Dagang |0.000000|2660500.000000|-2660500.000000
200410124050162|05/30/2024 00:00:00|THERMO ASRI MANDIRI (083/FK-TAM/IV/2024) - (083/FK Hutang Dagang |0.000000|31850000.000000|-31850000.000000
200410124050154|05/30/2024 00:00:00|LESTARY MACHINERY (10/IV/2024-F) - (10/IV/2024-F)  Hutang Dagang |0.000000|7500000.000000|-7500000.000000
200410124050152|05/30/2024 00:00:00|MULIA JAYA 733  - (733)  Hutang Dagang |0.000000|2725000.000000|-2725000.000000
200410124050178|05/30/2024 00:00:00|THERMO ASRI MANDIRI (081/FK-TAM/IV/2024) - (081/FK Hutang Dagang |0.000000|16380000.000000|-16380000.000000
200410124050152|05/30/2024 00:00:00|MULIA JAYA 6736 - (6736)  Hutang Dagang |0.000000|1660000.000000|-1660000.000000
200410124050178|05/30/2024 00:00:00|THERMO ASRI MANDIRI (084/FK-TAM/IV/2024) - (084/FK Hutang Dagang |0.000000|1300000.000000|-1300000.000000
200410124050159|05/30/2024 00:00:00|MULIA JAYA (00977) - (00977)  Hutang Dagang |0.000000|4295200.000000|-4295200.000000
200410124060010|06/03/2024 00:00:00|MULIA JAYA (8743) - (8743)  Hutang Dagang |0.000000|1359000.000000|-1359000.000000
200410124060010|06/03/2024 00:00:00|MULIA JAYA (7184) - (7184)  Hutang Dagang |0.000000|1130000.000000|-1130000.000000
200410124060011|06/03/2024 00:00:00|MULIA JAYA 3046 - (3046)  Hutang Dagang |0.000000|19734101.100000|-19734101.100000
200410124060009|06/03/2024 00:00:00|H-TECH (12426) - (12426)  Hutang Dagang |0.000000|4200000.000000|-4200000.000000
100310124060054|06/05/2024 00:00:00|SUMBER KARET 76 (SK2406001) - (SK2406001)  Hutang Dagang |0.000000|3000000.000000|-3000000.000000
200410124060051|06/06/2024 00:00:00|H-TECH (02/V/2024-F) - (02/V/2024-F)  Hutang Dagang |0.000000|7500000.000000|-7500000.000000
200410124060057|06/10/2024 00:00:00|MULIA JAYA 6012 - (6012)  Hutang Dagang |0.000000|5736000.000000|-5736000.000000
200410124060057|06/10/2024 00:00:00|MULIA JAYA 7731 - (7731)  Hutang Dagang |0.000000|1050000.000000|-1050000.000000
2407DPB001|06/15/2024 00:00:00|Bayar Hutang dari DP 24052105P001 (DP TK.B401-300424 INV.5000991)|0.000000|169991140.000000|-169991140.000000
200410124060083|06/19/2024 00:00:00|MULIA JAYA 7937 - (7937)  Hutang Dagang |0.000000|10480000.000000|-10480000.000000
200410124060081|06/19/2024 00:00:00|MULIA JAYA 5757 - (5757)  Hutang Dagang |0.000000|2115000.300000|-2115000.300000
200410124060082|06/19/2024 00:00:00|H-TECH 12599 - (12559)  Hutang Dagang |0.000000|4278300.000000|-4278300.000000
200410124060090|06/19/2024 00:00:00|NUGROHO TEKNIK 030/VI/2024 - (030/VI/2024)  Hutang Dagang |0.000000|5900000.000000|-5900000.000000
200410124060081|06/19/2024 00:00:00|MULIA JAYA 393 - (393)  Hutang Dagang |0.000000|2577500.000000|-2577500.000000
200410124060083|06/19/2024 00:00:00|MULIA JAYA 1936 - (1936)  Hutang Dagang |0.000000|3140000.000000|-3140000.000000
200410124060083|06/19/2024 00:00:00|MULIA JAYA 0035 - (0035)  Hutang Dagang |0.000000|110000.000000|-110000.000000
200410124060080|06/19/2024 00:00:00|MULIA JAYA 7373 - (7373)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124060081|06/19/2024 00:00:00|MULIA JAYA 397 - (397)  Hutang Dagang |0.000000|247500.000000|-247500.000000
200410124060094|06/20/2024 00:00:00|POLARIN XININDO FX/2024/06/211 - (PX/2024/06/211)  Hutang Dagang |0.000000|16650000.440000|-16650000.440000
200410124060151|06/27/2024 00:00:00|MULIA JAYA 468 - (468)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124060154|06/27/2024 00:00:00|AKRINDO ABADI KLM.24.05.00184 - (KLM.24.05.00184)  Hutang Dagang |0.000000|11500000.000000|-11500000.000000
200410124060152|06/27/2024 00:00:00|MULIA JAYA 938 - (938)  Hutang Dagang |0.000000|2577500.000000|-2577500.000000
200410124060163|06/27/2024 00:00:00|NUGROHO TEKNIK 031/VI/2024 - (031/VI/2024)  Hutang Dagang |0.000000|3425000.000000|-3425000.000000
200410124070016|07/04/2024 00:00:00|MULIA JAYA 179 - (179)  Hutang Dagang |0.000000|3000000.000000|-3000000.000000
200410124070016|07/04/2024 00:00:00|MULIA JAYA 444 - (444)  Hutang Dagang |0.000000|4250000.000000|-4250000.000000
200410124070017|07/04/2024 00:00:00|MULIA JAYA 557 - (557)  Hutang Dagang |0.000000|750000.000000|-750000.000000
200410124070022|07/04/2024 00:00:00|MEGA MAKMUR 25456 - (25456)  Hutang Dagang |0.000000|6800000.000000|-6800000.000000
200410124070041|07/05/2024 00:00:00|TK.F307-290923 INV.5000965 - (5000965)  Hutang Dagang |0.000000|2937600000.000000|-2937600000.000000
200410124070041|07/05/2024 00:00:00|TK.1401-010224 INV.5000964 - (5000964)  Hutang Dagang |0.000000|927914400.000000|-927914400.000000
200410124070091|07/11/2024 00:00:00|MULIA JAYA 714 - (714)  Hutang Dagang |0.000000|10600000.000000|-10600000.000000
200410124070099|07/11/2024 00:00:00|TK.003-160224, TK.007-031123 INV.1209810033 - (120 Hutang Dagang |0.000000|306415680.000000|-306415680.000000
100310124070036|07/11/2024 00:00:00|MULIA JAYA 871 - (871)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124070100|07/11/2024 00:00:00|TK.A402-270324 INV.5000989, TK.C402-270324 INV.500 Hutang Dagang |0.000000|1606865660.000000|-1606865660.000000
200410124070097|07/11/2024 00:00:00|NUGROHO TEKNIK 032/VII-2024 - (032/VII-2024)  Hutang Dagang |0.000000|4375000.000000|-4375000.000000
200410124070093|07/11/2024 00:00:00|MULIA JAYA 702 - (702)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
210510124070001|07/11/2024 00:00:00|TK.001-160124, TK.002-070224, TK.002-070224, TK.14 Hutang Dagang |0.000000|345781436.000000|-345781436.000000
200410124070090|07/11/2024 00:00:00|PT POLARIN XININDO PX/2024/07/055 - (PX/2024/07/05 Hutang Dagang |0.000000|16650000.440000|-16650000.440000
200410124070095|07/11/2024 00:00:00|LESTARI MACHINERY 02/01/2024-F  - (02/01/2024-F)  Hutang Dagang |0.000000|15500000.000000|-15500000.000000
200410124070094|07/11/2024 00:00:00|PT AMARI INTI ROYAL  - (AIR924060085)  Hutang Dagang |0.000000|7126200.000000|-7126200.000000
200410124070130|07/18/2024 00:00:00|NUGROHO TEKNIK  - (033/VII/2024)  Hutang Dagang |0.000000|5550000.000000|-5550000.000000
200410124070163|07/23/2024 00:00:00|PT MANDIRI INDONUSA PERKASA 149/MIP/INV/V - (149/M Hutang Dagang |0.000000|7500000.490000|-7500000.490000
200410124070167|07/25/2024 00:00:00|NUGROHO TEKNIK 034/VII/2024 - (034/VII/2024)  Hutang Dagang |0.000000|2950000.000000|-2950000.000000
200410124070170|07/25/2024 00:00:00|MULIA JAYA 473 - (473)  Hutang Dagang |0.000000|5230000.000000|-5230000.000000
200410124070169|07/25/2024 00:00:00|MULIA JAYA 742 - (742)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124070175|07/25/2024 00:00:00|MULIA JAYA 486 - (486)  Hutang Dagang |0.000000|5385750.000000|-5385750.000000
200410124070175|07/25/2024 00:00:00|MULIA JAYA 479 - (479)  Hutang Dagang |0.000000|242500.000000|-242500.000000
200410124070169|07/25/2024 00:00:00|MULIA JAYA 725 - (725)  Hutang Dagang |0.000000|2101300.000000|-2101300.000000
200410124070174|07/25/2024 00:00:00|MULIA JAYA 535 - (535)  Hutang Dagang |0.000000|2175000.000000|-2175000.000000
200410124070172|07/25/2024 00:00:00|AMARI INTI ROYAL (AIR924060091) - (AIR924060091)  Hutang Dagang |0.000000|7126200.000000|-7126200.000000
200410124070169|07/25/2024 00:00:00|MULIA JAYA 444 - (444)  Hutang Dagang |0.000000|1508000.000000|-1508000.000000
200410124070170|07/25/2024 00:00:00|MULIA JAYA (514) - (514)  Hutang Dagang |0.000000|3212700.000000|-3212700.000000
200410124070173|07/25/2024 00:00:00|MULIA JAYA 472 - (472)  Hutang Dagang |0.000000|9300000.000000|-9300000.000000
200410124070167|07/25/2024 00:00:00|NUGROHO TEKNIK 035/VII/2024 - (035/VII/2024)  Hutang Dagang |0.000000|4575000.000000|-4575000.000000
200410124070171|07/25/2024 00:00:00|AMARI INTI ROYAL (AIR924060090) - (AIR924060090)  Hutang Dagang |0.000000|7947600.000000|-7947600.000000
100310124080064|08/06/2024 00:00:00|ATTAR JAYA MANDIRI (158/INV-AJM/VIII/2024) - (158/ Hutang Dagang |0.000000|1377500.000000|-1377500.000000
200410124080052|08/08/2024 00:00:00|MULIA JAYA 743 - (743)  Hutang Dagang |0.000000|2921250.000000|-2921250.000000
200410124080033|08/08/2024 00:00:00|TK.F401-250124 INV.5001044 - (5001044)  Hutang Dagang |0.000000|2995777920.000000|-2995777920.000000
200410124080047|08/08/2024 00:00:00|PT THERMO ASRI MANDIRI 124/FK-TAM/VI  - (124/FK-TA Hutang Dagang |0.000000|33350000.000000|-33350000.000000
200410124080044|08/08/2024 00:00:00|POLARIN XININDO PX/2024/07/401 - (PX/2024/07/401)  Hutang Dagang |0.000000|18315000.000000|-18315000.000000
200410124080052|08/08/2024 00:00:00|MULIA JAYA 793 - (793)  Hutang Dagang |0.000000|3337000.000000|-3337000.000000
200410124080052|08/08/2024 00:00:00|MULIA JAYA 726 - (726)  Hutang Dagang |0.000000|3115450.000000|-3115450.000000
200410124080034|08/08/2024 00:00:00|MULIA JAYA 796 - (796)  Hutang Dagang |0.000000|6750000.000000|-6750000.000000
200410124080048|08/08/2024 00:00:00|PT THERMO ASRI MANDIRI 137/FK-TAM/VII - (137/FK-TA Hutang Dagang |0.000000|18986000.000000|-18986000.000000
200410124080055|08/08/2024 00:00:00|MULIA JAYA 467 - (467)  Hutang Dagang |0.000000|5155000.000000|-5155000.000000
200410124080049|08/08/2024 00:00:00|MULIA JAYA 687 - (687)  Hutang Dagang |0.000000|11261900.000000|-11261900.000000
200410124080046|08/08/2024 00:00:00|NUGROHO TEKNIK 036/VII/2024 - (036/VII/2024)  Hutang Dagang |0.000000|5750000.000000|-5750000.000000
2409DPB001|08/13/2024 00:00:00|Bayar Hutang dari DP 24072004P103 (BUHR BU401 INV.D000239409)|0.000000|66543937.200000|-66543937.200000
200410124080093|08/14/2024 00:00:00|TK.A402-270324, TK.B401-300424, TK.C402-270324 INV Hutang Dagang |0.000000|1806277100.000000|-1806277100.000000
2409DPB002|08/14/2024 00:00:00|Bayar Hutang dari DP 24062004P107 (DP TK.A403 dan TK.I401)|0.000000|185296560.000000|-185296560.000000
200410124080093|08/14/2024 00:00:00|TK.1401-010224, TK.1402-140324  INV.5001027-28 - ( Hutang Dagang |0.000000|781211200.000000|-781211200.000000
200410124080101|08/15/2024 00:00:00|MULIA JAYA 312 - (312)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124080101|08/15/2024 00:00:00|MULIA JAYA N-884 - (N-884)  Hutang Dagang |0.000000|8387000.000000|-8387000.000000
200410124080115|08/15/2024 00:00:00|MULIA JAYA 1930 - (1930)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124080103|08/15/2024 00:00:00|KEMENANGAN (288/KM/2024) - (288/KM/2024)  Hutang Dagang |0.000000|15900000.000000|-15900000.000000
200410124080115|08/15/2024 00:00:00|MULIA JAYA 494 - (494)  Hutang Dagang |0.000000|6750000.000000|-6750000.000000
200410124080114|08/15/2024 00:00:00|MULIA JAYA 4509 - (4509)  Hutang Dagang |0.000000|725000.000000|-725000.000000
200410124080115|08/15/2024 00:00:00|MULIA JAYA 792 - (792)  Hutang Dagang |0.000000|800000.000000|-800000.000000
200410124080113|08/15/2024 00:00:00|H-TECH 12867 - (12867)  Hutang Dagang |0.000000|4276000.000000|-4276000.000000
200410124080114|08/15/2024 00:00:00|MULIA JAYA 349 - (349)  Hutang Dagang |0.000000|1860000.000000|-1860000.000000
200410124080101|08/15/2024 00:00:00|MULIA JAYA 694 - (694)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124080102|08/15/2024 00:00:00|KEMENANGAN 276/KM/2024 - (276/KM/2024)  Hutang Dagang |0.000000|8170000.000000|-8170000.000000
200410124080116|08/15/2024 00:00:00|PEMASANGAN UNIT FUJI TAM/80/06/2024 - (TAM/80/06/2 Hutang Dagang |0.000000|19000000.000000|-19000000.000000
200410124080112|08/15/2024 00:00:00|NUGROHO TEKNIK 037/VIII/2024 - (037/VIII/2024)  Hutang Dagang |0.000000|11700000.000000|-11700000.000000
200410124080172|08/22/2024 00:00:00|PT AMARI INTI ROYAL AIR924070113 - (AIR924070113)  Hutang Dagang |0.000000|15073800.000000|-15073800.000000
200410124080173|08/22/2024 00:00:00|NUGROHO TEKNIK (039/VIII/2024) - (039/VIII/2024)  Hutang Dagang |0.000000|5015000.000000|-5015000.000000
200410124080174|08/22/2024 00:00:00|PT MANDIRI INDONUSA PERKASA 220/MIP/INV/2024 - (22 Hutang Dagang |0.000000|8250000.410000|-8250000.410000
200410124080171|08/22/2024 00:00:00|MITRA MAJU COOL 072024-JKT - (072024-JKT)  Hutang Dagang |0.000000|12900000.000000|-12900000.000000
200410124080178|08/23/2024 00:00:00|TK.F402-250124 INV.5001060 - (5001060)  Hutang Dagang |0.000000|2984888880.000000|-2984888880.000000
200410124080187|08/26/2024 00:00:00|TK.A402-270324, TK.B401-300424, TK.C402-270324 INV Hutang Dagang |0.000000|59926824.000000|-59926824.000000
200410124080181|08/26/2024 00:00:00|MULIA JAYA (7979) - (7979)  Hutang Dagang |0.000000|6475000.000000|-6475000.000000
200410124080211|08/28/2024 00:00:00|MULIA JAYA 3534 - (3534)  Hutang Dagang |0.000000|1200000.000000|-1200000.000000
200410124080212|08/28/2024 00:00:00|MULIA JAYA 444 - (444)  Hutang Dagang |0.000000|2826800.000000|-2826800.000000
200410124080204|08/28/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S01.2406041) - (3S01.240 Hutang Dagang |0.000000|32190000.000000|-32190000.000000
200410124080209|08/28/2024 00:00:00|THERMO ASRI MANDIRI (157/FK-TAM/VII/2024) - (157/F Hutang Dagang |0.000000|2115000.000000|-2115000.000000
200410124080221|08/28/2024 00:00:00|NUGROHO TEKNIK (040/VIII/2024) - (040/VIII/2024)  Hutang Dagang |0.000000|9340000.000000|-9340000.000000
200410124080205|08/28/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S01.2406042) - (3S01.240 Hutang Dagang |0.000000|32190000.000000|-32190000.000000
200410124080211|08/28/2024 00:00:00|MULIA JAYA 912 - (912)  Hutang Dagang |0.000000|6075000.000000|-6075000.000000
200410124080209|08/28/2024 00:00:00|PT THERMO ASRI MANDIRI 156/FK-TAM/VII/2024 - (156/ Hutang Dagang |0.000000|4356000.000000|-4356000.000000
200410124080206|08/28/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S01.2406043) - (3S01.240 Hutang Dagang |0.000000|53280000.000000|-53280000.000000
200410124080206|08/28/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S01.2407025) - (3S01.240 Hutang Dagang |0.000000|53280000.000000|-53280000.000000
200410124080206|08/28/2024 00:00:00|SEJUK SEJAHTERA SANTOSA (3S01.2407024) - (3S01.240 Hutang Dagang |0.000000|53280000.000000|-53280000.000000
200410124080222|08/28/2024 00:00:00|MULIA JAYA (892) - (892)  Hutang Dagang |0.000000|1912000.000000|-1912000.000000
200410124080211|08/28/2024 00:00:00|MULIA JAYA MK94 - (MK94)  Hutang Dagang |0.000000|1920000.000000|-1920000.000000
200410124080211|08/28/2024 00:00:00|MULIA JAYA 944 - (944)  Hutang Dagang |0.000000|3170000.000000|-3170000.000000
2410DPB004|08/30/2024 00:00:00|Bayar Hutang dari DP 24072004P041 (TK.B402-010724 INV.5001140)|0.000000|171568540.000000|-171568540.000000
